TenantId,"TimeGenerated [UTC]",SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,PartitionKey,RowKey,StorageAccount,AzureDeploymentID,AzureTableName,AccessList,AccessMask,AccessReason,AccountDomain,AccountExpires,AccountName,AccountSessionIdentifier,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,Attributes,AuditPolicyChanges,AuditsDiscarded,AuthenticationLevel,AuthenticationPackageName,AuthenticationProvider,AuthenticationServer,AuthenticationService,AuthenticationType,CACertificateHash,CalledStationID,CallerProcessId,CallerProcessName,CallingStationID,CAPublicKeyHash,CategoryId,CertificateDatabaseHash,ClassId,ClassName,ClientAddress,ClientIPAddress,ClientName,CommandLine,CompatibleIds,DCDNSName,DeviceDescription,DeviceId,DisplayName,Disposition,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,EAPType,ElevatedToken,ErrorCode,ExtendedQuarantineState,FailureReason,FileHash,FilePath,FilePathNoUser,Filter,ForceLogoff,Fqbn,FullyQualifiedSubjectMachineName,FullyQualifiedSubjectUserName,GroupMembership,HandleId,HardwareIds,HomeDirectory,HomePath,ImpersonationLevel,InterfaceUuid,IpAddress,IpPort,KeyLength,LmPackageName,LocationInformation,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LoggingResult,LogonGuid,LogonHours,LogonID,LogonProcessName,LogonType,LogonTypeName,MachineAccountQuota,MachineInventory,MachineLogon,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NASIdentifier,NASIPv4Address,NASIPv6Address,NASPort,NASPortType,NetworkPolicyName,NewDate,NewMaxUsers,NewProcessId,NewProcessName,NewRemark,NewShareFlags,NewTime,NewUacValue,NewValue,NewValueType,ObjectName,ObjectServer,ObjectType,ObjectValueName,OemInformation,OldMaxUsers,OldRemark,OldShareFlags,OldUacValue,OldValue,OldValueType,OperationType,PackageName,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousDate,PreviousTime,PrimaryGroupId,PrivateKeyUsageCount,PrivilegeList,Process,ProcessId,ProcessName,Properties,ProfilePath,ProtocolSequence,ProxyPolicyName,QuarantineHelpURL,QuarantineSessionID,QuarantineSessionIdentifier,QuarantineState,QuarantineSystemHealthResult,RelativeTargetName,RemoteIpAddress,RemotePort,Requester,RequestId,RestrictedAdminMode,RowsDeleted,SamAccountName,ScriptPath,SecurityDescriptor,ServiceAccount,ServiceFileName,ServiceName,ServiceStartType,ServiceType,SessionName,ShareLocalPath,ShareName,SidHistory,Status,SubjectAccount,SubcategoryGuid,SubcategoryId,Subject,SubjectDomainName,SubjectKeyIdentifier,SubjectLogonId,SubjectMachineName,SubjectMachineSID,SubjectUserName,SubjectUserSid,SubStatus,TableId,TargetAccount,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetOutboundDomainName,TargetOutboundUserName,TargetServerName,TargetSid,TargetUser,TargetUserName,TargetUserSid,TemplateContent,TemplateDSObjectFQDN,TemplateInternalName,TemplateOID,TemplateSchemaVersion,TemplateVersion,TokenElevationType,TransmittedServices,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VendorIds,Workstation,WorkstationName,EventLevelName,SourceComputerId,EventOriginId,MG,"TimeCollected [UTC]",ManagementGroupName,SystemUserId,Version,Opcode,Keywords,Correlation,SystemProcessId,SystemThreadId,EventRecordId,Type,"_ResourceId"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:33.346 AM",OpsManager,"SOC-LabTest-RG\uzivatel",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\uzivatel","SOC-LabTest-RG",,,,,,,,,,uzivatel,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2032,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:33.394 AM",OpsManager,"SOC-LabTest-RG\admin4",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\admin4","SOC-LabTest-RG",,,,,,,,,,admin4,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2033,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:33.713 AM",OpsManager,"SOC-LabTest-RG\vpn",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\vpn","SOC-LabTest-RG",,,,,,,,,,vpn,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2388,2034,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:33.714 AM",OpsManager,"SOC-LabTest-RG\gerente",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\gerente","SOC-LabTest-RG",,,,,,,,,,gerente,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2388,2035,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:34.010 AM",OpsManager,"SOC-LabTest-RG\descargas",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\descargas","SOC-LabTest-RG",,,,,,,,,,descargas,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2388,2036,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:34.092 AM",OpsManager,"SOC-LabTest-RG\deposito",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\deposito","SOC-LabTest-RG",,,,,,,,,,deposito,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2388,2037,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:34.479 AM",OpsManager,"SOC-LabTest-RG\revisor",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\revisor","SOC-LabTest-RG",,,,,,,,,,revisor,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2388,2038,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:34.594 AM",OpsManager,"SOC-LabTest-RG\adv1",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\adv1","SOC-LabTest-RG",,,,,,,,,,adv1,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2388,2039,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:34.820 AM",OpsManager,"SOC-LabTest-RG\grosvenor",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\grosvenor","SOC-LabTest-RG",,,,,,,,,,grosvenor,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2040,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:34.879 AM",OpsManager,"SOC-LabTest-RG\administrator",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\administrator","SOC-LabTest-RG",,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2041,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:35.163 AM",OpsManager,"SOC-LabTest-RG\petrova",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\petrova","SOC-LabTest-RG",,,,,,,,,,petrova,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2042,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:35.228 AM",OpsManager,"SOC-LabTest-RG\user01",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\user01","SOC-LabTest-RG",,,,,,,,,,user01,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2043,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:35.705 AM",OpsManager,"SOC-LabTest-RG\claudio",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\claudio","SOC-LabTest-RG",,,,,,,,,,claudio,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2044,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:35.741 AM",OpsManager,"SOC-LabTest-RG\jadolt",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\jadolt","SOC-LabTest-RG",,,,,,,,,,jadolt,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2045,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:35.980 AM",OpsManager,"SOC-LabTest-RG\lasse",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\lasse","SOC-LabTest-RG",,,,,,,,,,lasse,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2046,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:36.110 AM",OpsManager,"SOC-LabTest-RG\admin",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\admin","SOC-LabTest-RG",,,,,,,,,,admin,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2047,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:41:36.411 AM",OpsManager,"SOC-LabTest-RG\test",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\test","SOC-LabTest-RG",,,,,,,,,,test,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:42:13.414 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,2048,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
